text,label,num_words,text_processed
Schwab posts loss in quarter. Discount brokerage Charles Schwab Corp. suffered a $41 million loss during its fiscal third quarter as it absorbed costs from job cuts and other restructuring steps it hopes will reverse a protracted slump.,Business,38,schwab post loss quarter discount brokerage charles schwab corp suffer million loss fiscal quarter absorb cost job cut restructure step hop reverse protract slump
"Howard records fourth poll win. SYDNEY: Australian Prime Minister John Howard, a key US ally and supporter of the Iraq war, resoundingly beat centre-left opposition Labour at a national election yesterday to win a fourth straight term in office.",World,39,howard record fourth poll win sydney australian prime minister john howard key ally supporter iraq war resoundingly beat centre leave opposition labour national election yesterday win fourth straight term office
Terror suspects appeal to Law Lords. Nine foreign terror suspects held indefinitely without charge in Britain will challenge their detention before the country #39;s highest court today.,World,27,terror suspect appeal law lord foreign terror suspect hold indefinitely charge britain challenge detention country high court today
"Square Enix, Gamemakers Count on Sony, Nintendo to Boost Sales. Square Enix, the world #39;s biggest maker of role-playing computer games, and rivals including Koei Co. are counting on the new consoles from Japan #39;s Sony Corp.",Sci_Tech,37,square enix gamemaker count sony nintendo boost sale square enix world big maker role play computer game rival include koei co count new console japan sony corp
"Pepsi Bottling 3rd-Qtr Profit Rises 4.4 on Juices (Update2). Pepsi Bottling Group Inc., the world #39;s largest distributor of PepsiCo Inc. beverages, said third- quarter earnings rose 4.4 percent on new Tropicana juice drinks and sales in Europe.",Business,38,pepsi bottle rd qtr profit rise juice update pepsi bottling group inc world large distributor pepsico inc beverage say quarter earning rise percent new tropicana juice drink sale europe
"Prosecutors seize Yukos records. Russian prosecutors seize financial documents for the last two years from oil producer Yukos, raising fears of fresh tax demands.",Business,24,prosecutor seize yukos record russian prosecutor seize financial document year oil producer yukos raise fear fresh tax demand
Nobel laureate and DNA pioneer Maurice Wilkins dies. LONDON One of the scientists involved in the discovery of the double helix structure of DNA has died. Maurice Wilkins shared the Nobel Prize for Medicine in 1962 for his role in what #39;s considered one of the most important discoveries in science.,Sci_Tech,51,nobel laureate dna pioneer maurice wilkin die london scientist involve discovery double helix structure dna die maurice wilkin share nobel prize medicine role consider important discovery science
US shrugs off report of ransom. The Bush administration yesterday gave Italy the benefit of the doubt amid reports that Rome had paid a terrorist group in Iraq a $1 million ransom to secure the release of two Italian hostages.,World,40,shrug report ransom bush administration yesterday give italy benefit doubt amid report rome pay terrorist group iraq million ransom secure release italian hostage
"Chinese finance minister says nine per cent economic growth acceptable (Canadian Press). Canadian Press - BEIJING (AP) - China's finance minister says economic growth of nine per cent this year would be acceptable, state television reported this week in the first acknowledgment by a senior official that growth might exceed the government's target of seven per cent.",World,57,chinese finance minister say cent economic growth acceptable canadian press canadian press beijing china finance minister say economic growth cent year acceptable state television report week acknowledgment senior official growth exceed government seven cent
"Pizarro inches Bayern closer to Bundesliga lead. Munich, Germany (Sports Network) - Claudio Pizarro returned from injury and scored twice in Bayern Munich #39;s 2-0 win over Bundesliga leaders Wolfsburg.",Sports,30,pizarro inch bayern close bundesliga lead munich germany sport network claudio pizarro return injury score twice bayern munich win bundesliga leader wolfsburg
"Can IBM quot;Change the Game quot; in Storage?. Big Blue, now No. 3 in this hot market, is launching a new product line that has the potential to shake up the industry. Over the past four years, IBM (IBM ) used its engineering chops to take the lead in the",Sci_Tech,50,ibm change game storage big blue hot market launch new product line potential shake industry past year ibm ibm engineering chop lead
"U.S. Stocks Open Lower as Oil Looms. NEW YORK (Reuters) - U.S. stocks opened lower on Monday as oil prices climbed higher, while a thinly staffed Wall Street awaited Friday's jobs figures and remained wary with the Republican National Convention getting underway in New York City amid heightened security concerns.",Business,50,stock open lower oil loom new york stock open lower monday oil price climb higher thinly staff wall street await friday job figure remain wary republican national convention get underway new york city amid heighten security concern
"Tigers lost his stripes, and everyone knows that now. Nobody inside golf thinks Tiger Woods is the best player in the world anymore. Or the second best. Or perhaps even third. But now that truth is painfully official.",Sports,38,tiger lose stripe know inside golf think tiger wood good player world anymore second good truth painfully official
UK PRESS: HSBC Interested In $3B Federated Card Ops. LONDON (Dow Jones)--HSBC Holdings PLC (HBC) has expressed an interest in the $3 billion store and credit card operations of Federated Department Stores Inc.,Business,33,uk press hsbc interested federate card op london dow jones hsbc holdings plc hbc express interest billion store credit card operation federate department stores inc
Kroes Vows to Be Tough on Big Business. The European Union #39;s new antitrust chief Neelie Kroes used her first major rulings Thursday to make plain her aversion to cartels and reject suspicions that she would bow to the interests of big business.,Business,43,kroe vow tough big business european union new antitrust chief neelie kroe major ruling thursday plain aversion cartel reject suspicion bow interest big business
Year-by-year leaders. J.J. Sullivan gives Tyngsboro its first Eastern Massachusetts scoring leader. Following are the year-by-year scoring leaders for EMass. Year Name School Points 2003 J.J. Sullivan Tyngsboro 208 2002 Gerard Festa St. Mary's 199 2001 Jeff Ross Lowell 166 2000 Stephen Grillo Savio Prep 310 1999 Chris Piscione Chelmsford 168 1998 Brian Fabrizio Norwell 269 1997 Sharif Hartgrove Madison Park 210 ...,Sports,63,year year leader j j sullivan give tyngsboro eastern massachusetts scoring leader follow year year scoring leader emass year school point j j sullivan tyngsboro gerard festa st mary jeff ross lowell stephen grillo savio prep chris piscione chelmsford brian fabrizio norwell sharif hartgrove madison park
